Customer ID,Recency,Frequency,Monetary,R,F,M,Segment
12938.0,3,1,114.14,4,1,1,New Client
12939.0,42,20,25264.8,3,4,4,Champion
12940.0,32,2,913.54,3,2,3,Loyal
12941.0,702,1,377.49,1,1,2,Lost
12942.0,109,3,942.65,3,2,3,Loyal
12943.0,536,2,496.5,1,2,2,Lost
12944.0,13,2,604.51,4,2,2,Loyal
12945.0,266,2,900.11,2,2,3,At Risk
12946.0,414,1,324.45,1,1,1,Lost
12947.0,121,6,1908.03,2,3,3,At Risk
12948.0,21,8,2107.4900000000002,4,4,3,Champion
12949.0,8,22,15526.7,4,4,4,Champion
12950.0,2,1,311.6,4,1,1,New Client
12951.0,151,14,2901.4300000000003,2,4,4,At Risk
12952.0,20,3,1090.06,4,2,3,Loyal
12953.0,500,1,498.96000000000004,1,1,2,Lost
12954.0,616,1,162.45,1,1,1,Lost
12955.0,15,8,3107.92,4,4,4,Champion
12956.0,283,4,521.89,2,3,2,At Risk
12957.0,3,12,7738.07,4,4,4,Champion
12958.0,377,2,539.49,1,2,2,Lost
12959.0,461,1,150.95,1,1,1,Lost
12960.0,391,4,1322.07,1,3,3,Lost
12961.0,356,1,211.99,2,1,1,At Risk
12962.0,91,1,170.54000000000002,3,1,1,New Client
12963.0,1,9,3106.16,4,4,4,Champion
12964.0,414,1,132.24,1,1,1,Lost
12965.0,66,1,771.91,3,1,2,New Client
12967.0,335,3,4306.92,2,2,4,At Risk
12968.0,89,1,135.95,3,1,1,New Client
12969.0,580,1,122.45,1,1,1,Lost
12970.0,300,8,1096.53,2,4,3,At Risk
12971.0,3,107,14461.630000000001,4,4,4,Champion
12972.0,391,4,1161.2,1,3,3,Lost
12973.0,391,1,385.55,1,1,2,Lost
12974.0,175,2,408.95,2,2,2,At Risk
12975.0,414,6,2100.09,1,3,3,Lost
12976.0,189,8,3156.38,2,4,4,At Risk
12977.0,133,4,517.63,2,3,2,At Risk
12978.0,363,5,2502.82,2,3,4,At Risk
12979.0,706,1,517.7,1,1,2,Lost
12980.0,135,21,16245.78,2,4,4,At Risk
12981.0,7,2,372.21999999999997,4,2,2,Loyal
12982.0,220,8,2744.81,2,4,4,At Risk
12983.0,576,1,490.08000000000004,1,1,2,Lost
12985.0,6,1,754.38,4,1,2,New Client
12986.0,406,10,2729.84,1,4,4,Lost
12987.0,51,5,1312.21,3,3,3,Champion
12988.0,270,1,535.32,2,1,2,At Risk
12989.0,31,30,13067.66,3,4,4,Champion
12990.0,9,7,955.5,4,4,3,Champion
12991.0,90,2,564.62,3,2,2,Loyal
12992.0,702,1,93.35000000000001,1,1,1,Lost
12993.0,98,7,1217.27,3,4,3,Champion
12994.0,97,2,645.47,3,2,2,Loyal
12995.0,62,1,211.32,3,1,1,New Client
12996.0,353,1,355.5,2,1,2,At Risk
12997.0,66,7,1800.41,3,4,3,Champion
12998.0,470,3,920.08,1,2,3,Lost
12999.0,174,3,455.88,2,2,2,At Risk
13000.0,84,4,1032.5,3,3,3,Champion
13001.0,135,31,22968.7,2,4,4,At Risk
13002.0,296,3,414.13,2,2,2,At Risk
13003.0,83,3,149.05,3,2,1,Loyal
13004.0,4,35,11305.41,4,4,4,Champion
13005.0,151,4,999.68,2,3,3,At Risk
13006.0,34,1,81.57,3,1,1,New Client
13007.0,557,1,175.25,1,1,1,Lost
13008.0,301,3,612.13,2,2,2,At Risk
13009.0,650,1,234.0,1,1,1,Lost
13010.0,352,2,330.12,2,2,1,At Risk
13011.0,349,1,101.10000000000001,2,1,1,At Risk
13012.0,55,8,2516.83,3,4,4,Champion
13013.0,13,27,12033.02,4,4,4,Champion
13014.0,10,9,4760.28,4,4,4,Champion
13015.0,31,11,6586.42,3,4,4,Champion
13016.0,51,3,789.89,3,2,2,Loyal
13018.0,4,34,9356.63,4,4,4,Champion
13019.0,357,6,1229.95,2,3,3,At Risk
13020.0,540,2,618.96,1,2,2,Lost
13021.0,3,16,4581.81,4,4,4,Champion
13022.0,407,1,65.3,1,1,1,Lost
13023.0,41,3,1449.03,3,2,3,Loyal
13024.0,448,2,555.87,1,2,2,Lost
13025.0,709,1,323.39,1,1,1,Lost
13026.0,9,8,1532.56,4,4,3,Champion
13027.0,91,19,17335.2,3,4,4,Champion
13028.0,23,1,355.94,4,1,2,New Client
13029.0,8,5,1927.3,4,3,3,Champion
13030.0,346,1,855.48,2,1,3,At Risk
13031.0,384,5,3419.27,1,3,4,Lost
13032.0,29,9,2843.55,3,4,4,Champion
13033.0,335,2,220.55,2,2,1,At Risk
13034.0,32,3,922.68,3,2,3,Loyal
13035.0,51,3,1364.2,3,2,3,Loyal
13036.0,662,1,307.1,1,1,1,Lost
13037.0,115,12,3914.9500000000003,3,4,4,Champion
13038.0,58,3,908.46,3,2,3,Loyal
13039.0,561,4,1010.73,1,3,3,Lost
13040.0,11,1,303.25,4,1,1,New Client
13041.0,428,4,799.13,1,3,2,Lost
13042.0,576,3,1556.54,1,2,3,Lost
13043.0,251,1,516.42,2,1,2,At Risk
13044.0,269,11,4853.9,2,4,4,At Risk
13045.0,77,3,808.92,3,2,2,Loyal
13046.0,8,3,949.25,4,2,3,Loyal
13047.0,9,24,8795.16,4,4,4,Champion
13048.0,91,8,3623.35,3,4,4,Champion
13049.0,41,4,1408.24,3,3,3,Champion
13050.0,23,33,11632.18,4,4,4,Champion
13051.0,556,2,155.8,1,2,1,Lost
13052.0,190,7,3168.53,2,4,4,At Risk
13053.0,599,1,127.65,1,1,1,Lost
13055.0,56,4,2321.11,3,3,4,Champion
13056.0,529,1,209.48,1,1,1,Lost
13057.0,507,3,722.09,1,2,2,Lost
13058.0,2,3,271.40000000000003,4,2,1,Loyal
13059.0,227,10,2303.17,2,4,4,At Risk
13060.0,231,1,307.53,2,1,1,At Risk
13061.0,49,1,248.61,3,1,1,New Client
13062.0,169,1,346.98,2,1,2,At Risk
13063.0,458,1,188.4,1,1,1,Lost
13064.0,66,5,1403.58,3,3,3,Champion
13065.0,350,5,1260.91,2,3,3,At Risk
13066.0,2,2,470.8,4,2,2,Loyal
13067.0,60,3,508.51,3,2,2,Loyal
13068.0,297,1,165.0,2,1,1,At Risk
13069.0,31,36,9246.8,3,4,4,Champion
13070.0,170,4,751.7,2,3,2,At Risk
13071.0,590,1,129.22,1,1,1,Lost
13072.0,244,1,177.15,2,1,1,At Risk
13073.0,389,2,418.08,1,2,2,Lost
13074.0,488,4,1378.74,1,3,3,Lost
13075.0,107,1,919.61,3,1,3,New Client
13076.0,435,1,135.4,1,1,1,Lost
13077.0,267,10,2912.84,2,4,4,At Risk
13078.0,2,54,27933.690000000002,4,4,4,Champion
13079.0,53,4,371.48,3,3,2,Loyal
13080.0,157,4,280.73,2,3,1,At Risk
13081.0,7,27,57081.23,4,4,4,Champion
13082.0,103,21,7335.75,3,4,4,Champion
13083.0,53,2,284.07,3,2,1,Loyal
13084.0,469,1,122.39999999999999,1,1,1,Lost
13085.0,135,8,2433.28,2,4,4,At Risk
13086.0,360,1,439.33000000000004,2,1,2,At Risk
13087.0,704,1,313.64,1,1,1,Lost
13088.0,394,1,236.11,1,1,1,Lost
13089.0,1,195,110410.28,4,4,4,Champion
13090.0,9,22,13171.95,4,4,4,Champion
13091.0,5,3,2321.82,4,2,4,Loyal
13092.0,48,12,2140.28,3,4,3,Champion
13093.0,253,55,54943.65,2,4,4,At Risk
13094.0,58,12,2280.48,3,4,4,Champion
13095.0,48,1,74.39999999999999,3,1,1,New Client
13096.0,372,1,419.70000000000005,1,1,2,Lost
13097.0,10,28,13389.22,4,4,4,Champion
13098.0,6,23,24717.579999999998,4,4,4,Champion
13099.0,76,1,207.35999999999999,3,1,1,New Client
13101.0,212,4,695.4,2,3,2,At Risk
13102.0,1,35,11194.789999999999,4,4,4,Champion
13103.0,17,3,709.64,4,2,2,Loyal
13104.0,24,8,1369.62,4,4,3,Champion
13105.0,414,1,72.0,1,1,1,Lost
13106.0,111,2,603.46,3,2,2,Loyal
13107.0,22,9,5253.07,4,4,4,Champion
13108.0,350,2,1098.52,2,2,3,At Risk
13109.0,37,3,1134.03,3,2,3,Loyal
13110.0,9,12,2957.4700000000003,4,4,4,Champion
13111.0,696,1,321.88000000000005,1,1,1,Lost
13112.0,518,1,20.6,1,1,1,Lost
13113.0,18,35,17949.57,4,4,4,Champion
13114.0,708,1,234.38,1,1,1,Lost
13115.0,34,9,4995.14,3,4,4,Champion
13116.0,116,1,501.14,3,1,2,New Client
13117.0,99,17,2500.67,3,4,4,Champion
13118.0,186,7,2017.3,2,4,3,At Risk
13119.0,646,1,134.9,1,1,1,Lost
13120.0,216,1,30.599999999999998,2,1,1,At Risk
13121.0,246,1,283.73,2,1,1,At Risk
13122.0,71,2,922.39,3,2,3,Loyal
13123.0,450,2,506.75,1,2,2,Lost
13124.0,67,4,4782.45,3,3,4,Champion
13125.0,501,1,158.57,1,1,1,Lost
13126.0,22,12,3628.81,4,4,4,Champion
13127.0,55,1,259.17,3,1,1,New Client
13128.0,609,1,263.5,1,1,1,Lost
13129.0,430,2,233.25,1,2,1,Lost
13130.0,71,1,64.0,3,1,1,New Client
13131.0,1,7,3313.77,4,4,4,Champion
13132.0,239,1,77.3,2,1,1,At Risk
13133.0,251,3,200.45000000000002,2,2,1,At Risk
13134.0,63,6,2475.23,3,3,4,Champion
13135.0,174,2,3371.45,2,2,4,At Risk
13136.0,34,13,6274.56,3,4,4,Champion
13137.0,6,15,7251.87,4,4,4,Champion
13138.0,24,6,1336.54,4,3,3,Champion
13139.0,10,7,7849.46,4,4,4,Champion
13140.0,85,5,1215.68,3,3,3,Champion
13141.0,62,17,7668.58,3,4,4,Champion
13143.0,562,1,405.1,1,1,2,Lost
13144.0,310,2,135.35,2,2,1,At Risk
13145.0,17,7,1423.52,4,4,3,Champion
13146.0,3,1,228.91,4,1,1,New Client
13147.0,8,3,475.20000000000005,4,2,2,Loyal
13148.0,6,26,8621.81,4,4,4,Champion
13149.0,84,3,1132.62,3,2,3,Loyal
13150.0,462,3,449.96999999999997,1,2,2,Lost
13151.0,273,3,2580.7400000000002,2,2,4,At Risk
13152.0,395,7,2146.38,1,4,3,Lost
13154.0,376,3,1624.84,1,2,3,Lost
13155.0,10,6,1750.18,4,3,3,Champion
13156.0,363,3,1586.54,2,2,3,At Risk
13157.0,27,9,5687.36,4,4,4,Champion
13158.0,72,5,1508.18,3,3,3,Champion
13159.0,28,3,1155.29,4,2,3,Loyal
13161.0,291,2,478.88,2,2,2,At Risk
13162.0,99,16,9275.49,3,4,4,Champion
13163.0,587,1,17.65,1,1,1,Lost
13164.0,547,2,372.2,1,2,2,Lost
13165.0,24,3,1451.16,4,2,3,Loyal
13166.0,261,2,884.18,2,2,3,At Risk
13167.0,45,4,993.49,3,3,3,Champion
13168.0,14,5,1875.31,4,3,3,Champion
13169.0,41,3,840.08,3,2,2,Loyal
13170.0,4,1,116.00999999999999,4,1,1,New Client
13171.0,26,2,272.89,4,2,1,Loyal
13172.0,378,1,69.6,1,1,1,Lost
13173.0,345,10,2451.64,2,4,4,At Risk
13174.0,293,11,8786.08,2,4,4,At Risk
13175.0,560,2,831.45,1,2,2,Lost
13176.0,23,1,492.84,4,1,2,New Client
13177.0,42,2,512.2,3,2,2,Loyal
13178.0,3,21,14059.19,4,4,4,Champion
13179.0,596,1,572.3100000000001,1,1,2,Lost
13180.0,585,1,86.10000000000001,1,1,1,Lost
13181.0,359,1,359.69,2,1,2,At Risk
13182.0,23,1,121.18,4,1,1,New Client
13183.0,15,14,6607.120000000001,4,4,4,Champion
13184.0,108,9,1504.44,3,4,3,Champion
13185.0,245,1,71.4,2,1,1,At Risk
13186.0,17,3,1575.89,4,2,3,Loyal
13187.0,314,4,367.01,2,3,2,At Risk
13189.0,93,1,127.0,3,1,1,New Client
13190.0,521,3,570.66,1,2,2,Lost
13191.0,635,1,164.69,1,1,1,Lost
13192.0,73,6,2558.58,3,3,4,Champion
13193.0,39,1,117.88,3,1,1,New Client
13194.0,113,2,472.78,3,2,2,Loyal
13195.0,392,1,172.38,1,1,1,Lost
13196.0,62,5,2858.01,3,3,4,Champion
13197.0,587,1,373.01000000000005,1,1,2,Lost
13198.0,98,7,4582.17,3,4,4,Champion
13199.0,1,59,14745.55,4,4,4,Champion
13200.0,52,2,627.01,3,2,2,Loyal
13201.0,480,4,1240.6100000000001,1,3,3,Lost
13202.0,371,7,1580.3,1,4,3,Lost
13203.0,17,9,2485.03,4,4,4,Champion
13204.0,709,1,966.6600000000001,1,1,3,Lost
13205.0,420,1,2803.2,1,1,4,Lost
13206.0,377,13,8377.32,1,4,4,Lost
13207.0,128,3,483.12000000000006,2,2,2,At Risk
13208.0,36,9,1988.5,3,4,3,Champion
13209.0,8,13,8509.51,4,4,4,Champion
13210.0,71,1,353.48,3,1,2,New Client
13211.0,72,9,2418.54,3,4,4,Champion
13212.0,39,2,291.47,3,2,1,Loyal
13213.0,34,11,3851.52,3,4,4,Champion
13214.0,395,7,3264.23,1,4,4,Lost
13215.0,379,1,81.6,1,1,1,Lost
13216.0,245,1,333.74,2,1,1,At Risk
13217.0,99,4,666.48,3,3,2,Loyal
13218.0,104,1,62.63999999999999,3,1,1,New Client
13219.0,596,1,76.23,1,1,1,Lost
13220.0,56,5,1336.0900000000001,3,3,3,Champion
13221.0,217,2,847.41,2,2,2,At Risk
13222.0,555,1,88.5,1,1,1,Lost
13223.0,178,6,969.1200000000001,2,3,3,At Risk
13224.0,38,2,2155.95,3,2,3,Loyal
13225.0,38,15,14896.87,3,4,4,Champion
13226.0,251,2,312.46,2,2,1,At Risk
13227.0,179,1,257.7,2,1,1,At Risk
13228.0,59,1,358.0,3,1,2,New Client
13229.0,203,1,160.95,2,1,1,At Risk
13230.0,6,29,5963.5199999999995,4,4,4,Champion
13232.0,4,6,1169.7,4,3,3,Champion
13233.0,52,4,1176.46,3,3,3,Champion
13234.0,650,2,356.95,1,2,2,Lost
13235.0,189,1,1031.07,2,1,3,At Risk
13236.0,2,2,744.85,4,2,2,Loyal
13237.0,365,1,643.0,1,1,2,Lost
13238.0,141,4,624.75,2,3,2,At Risk
13239.0,239,5,1594.69,2,3,3,At Risk
13240.0,74,8,1738.52,3,4,3,Champion
13241.0,389,1,115.58,1,1,1,Lost
13242.0,90,7,699.4,3,4,2,Loyal
13243.0,181,5,1278.04,2,3,3,At Risk
13244.0,70,1,121.74000000000001,3,1,1,New Client
13245.0,28,2,989.22,4,2,3,Loyal
13246.0,154,10,3261.12,2,4,4,At Risk
13247.0,29,2,390.87,3,2,2,Loyal
13248.0,102,2,465.68,3,2,2,Loyal
13249.0,70,9,1608.93,3,4,3,Champion
13250.0,438,2,256.04,1,2,1,Lost
13251.0,380,1,252.68,1,1,1,Lost
13252.0,371,2,399.3,1,2,2,Lost
13253.0,134,4,2951.11,2,3,4,At Risk
13254.0,353,1,51.410000000000004,2,1,1,At Risk
13255.0,351,2,730.65,2,2,2,At Risk
13257.0,414,1,149.75,1,1,1,Lost
13258.0,1,4,931.5799999999999,4,3,3,Champion
13259.0,39,9,1433.38,3,4,3,Champion
13260.0,39,1,557.62,3,1,2,New Client
13261.0,246,2,944.1,2,2,3,At Risk
13262.0,241,3,573.45,2,2,2,At Risk
13263.0,21,35,7834.76,4,4,4,Champion
13264.0,420,1,722.5600000000001,1,1,2,Lost
13265.0,31,5,2107.66,3,3,3,Champion
13266.0,7,18,5825.53,4,4,4,Champion
13267.0,7,34,9108.68,4,4,4,Champion
13268.0,2,9,2890.43,4,4,4,Champion
13269.0,43,24,7463.32,3,4,4,Champion
13270.0,344,1,1180.0,2,1,3,At Risk
13271.0,15,1,217.38,4,1,1,New Client
13272.0,9,2,276.56,4,2,1,Loyal
13273.0,91,1,138.98,3,1,1,New Client
13274.0,387,1,360.85,1,1,2,Lost
13275.0,361,2,241.66,2,2,1,At Risk
13276.0,41,5,1939.26,3,3,3,Champion
13277.0,3,6,440.3,4,3,2,Loyal
13278.0,18,4,1435.85,4,3,3,Champion
13279.0,55,1,137.75,3,1,1,New Client
13280.0,100,7,2322.63,3,4,4,Champion
13281.0,416,1,350.85,1,1,2,Lost
13282.0,140,3,954.1500000000001,2,2,3,At Risk
13283.0,37,4,373.36,3,3,2,Loyal
13284.0,308,1,201.19,2,1,1,At Risk
13285.0,1,6,3364.59,4,3,4,Champion
13286.0,577,1,734.91,1,1,2,Lost
13287.0,580,3,781.59,1,2,2,Lost
13288.0,420,5,927.61,1,3,3,Lost
13289.0,701,1,307.95,1,1,1,Lost
13290.0,415,1,208.63,1,1,1,Lost
13291.0,133,11,3320.84,2,4,4,At Risk
13292.0,16,5,994.51,4,3,3,Champion
13293.0,370,6,1192.94,1,3,3,Lost
13294.0,167,3,1689.53,2,2,3,At Risk
13295.0,337,4,1101.97,2,3,3,At Risk
13296.0,115,6,792.51,3,3,2,Loyal
13297.0,1,6,4045.1,4,3,4,Champion
13299.0,246,3,1218.7,2,2,3,At Risk
13300.0,147,3,1285.51,2,2,3,At Risk
13301.0,81,4,618.09,3,3,2,Loyal
13302.0,132,2,159.2,2,2,1,At Risk
13303.0,378,1,61.72,1,1,1,Lost
13304.0,329,4,1217.99,2,3,3,At Risk
13305.0,70,14,3225.1,3,4,4,Champion
13306.0,408,1,53.65,1,1,1,Lost
13307.0,97,3,273.34,3,2,1,Loyal
13308.0,30,3,1384.49,3,2,3,Loyal
13309.0,23,5,1471.49,4,3,3,Champion
13310.0,5,5,1541.2,4,3,3,Champion
13311.0,128,1,490.11,2,1,2,At Risk
13312.0,429,1,124.75,1,1,1,Lost
13313.0,13,11,3132.64,4,4,4,Champion
13314.0,41,2,589.47,3,2,2,Loyal
13315.0,666,1,310.26,1,1,1,Lost
13316.0,15,10,13191.57,4,4,4,Champion
13317.0,44,19,6486.091,3,4,4,Champion
13318.0,15,1,302.96,4,1,1,New Client
13319.0,7,56,21478.52,4,4,4,Champion
13320.0,55,6,2228.1,3,3,3,Champion
13321.0,49,2,567.36,3,2,2,Loyal
13323.0,9,2,218.0,4,2,1,Loyal
13324.0,13,18,10513.47,4,4,4,Champion
13325.0,59,1,675.3,3,1,2,New Client
13326.0,409,1,281.76,1,1,1,Lost
13327.0,16,20,9879.48,4,4,4,Champion
13328.0,293,1,1308.48,2,1,3,At Risk
13329.0,9,8,5112.97,4,4,4,Champion
13330.0,70,6,2806.18,3,3,4,Champion
13331.0,379,1,262.4,1,1,1,Lost
13333.0,389,3,1015.74,1,2,3,Lost
13334.0,60,5,6263.75,3,3,4,Champion
13336.0,55,1,795.12,3,1,2,New Client
13337.0,524,1,1575.26,1,1,3,Lost
13338.0,135,4,2445.62,2,3,4,At Risk
13339.0,178,1,860.12,2,1,3,At Risk
13340.0,23,12,22100.56,4,4,4,Champion
13341.0,238,1,775.85,2,1,2,At Risk
13343.0,155,1,353.43,2,1,2,At Risk
13344.0,45,3,2543.72,3,2,4,Loyal
13345.0,265,1,389.5,2,1,2,At Risk
13346.0,440,6,299.4,1,3,1,Lost
13347.0,48,1,341.36,3,1,2,New Client
13348.0,41,1,233.76,3,1,1,New Client
13350.0,57,1,646.57,3,1,2,New Client
13351.0,44,1,373.94,3,1,2,New Client
13352.0,38,1,397.97999999999996,3,1,2,New Client
13354.0,49,1,743.53,3,1,2,New Client
13355.0,100,1,674.7,3,1,2,New Client
13356.0,58,1,768.24,3,1,2,New Client
13357.0,235,5,3838.36,2,3,4,At Risk
13358.0,246,1,439.03,2,1,2,At Risk
13359.0,41,2,1043.31,3,2,3,Loyal
13360.0,409,4,1553.65,1,3,3,Lost
13361.0,450,2,1450.5,1,2,3,Lost
13362.0,30,6,4640.97,3,3,4,Champion
13363.0,21,2,1335.18,4,2,3,Loyal
13364.0,48,1,134.95999999999998,3,1,1,New Client
13365.0,11,2,2225.37,4,2,3,Loyal
13366.0,28,1,56.160000000000004,4,1,1,New Client
13367.0,409,1,510.20000000000005,1,1,2,Lost
13368.0,234,4,1121.5,2,3,3,At Risk
13369.0,343,1,616.5600000000001,2,1,2,At Risk
13370.0,349,1,1509.74,2,1,3,At Risk
13371.0,482,2,2297.66,1,2,4,Lost
13372.0,67,1,378.64,3,1,2,New Client
13373.0,38,6,7587.1900000000005,3,3,4,Champion
13374.0,392,2,422.8,1,2,2,Lost
13375.0,66,2,1792.23,3,2,3,Loyal
13376.0,76,3,1019.76,3,2,3,Loyal
13377.0,374,2,1552.88,1,2,3,Lost
13379.0,4,3,572.56,4,2,2,Loyal
13380.0,410,1,62.4,1,1,1,Lost
13381.0,9,12,8224.37,4,4,4,Champion
13382.0,258,5,1387.58,2,3,3,At Risk
13383.0,521,1,305.28000000000003,1,1,1,Lost
13384.0,8,11,6680.83,4,4,4,Champion
13385.0,307,1,534.57,2,1,2,At Risk
13386.0,392,2,835.46,1,2,2,Lost
13387.0,395,1,189.44,1,1,1,Lost
13388.0,109,3,1185.65,3,2,3,Loyal
13389.0,52,2,580.15,3,2,2,Loyal
13390.0,52,1,544.08,3,1,2,New Client
13391.0,181,1,59.8,2,1,1,At Risk
13392.0,655,1,91.14,1,1,1,Lost
13393.0,561,4,1131.45,1,3,3,Lost
13394.0,31,18,6319.6,3,4,4,Champion
13395.0,163,3,1180.23,2,2,3,At Risk
13396.0,6,2,1360.99,4,2,3,Loyal
13397.0,50,10,3191.87,3,4,4,Champion
13398.0,170,2,670.34,2,2,2,At Risk
13399.0,442,3,275.4,1,2,1,Lost
13400.0,560,1,310.83,1,1,1,Lost
13402.0,104,4,1535.13,3,3,3,Champion
13403.0,365,2,154.5,1,2,1,Lost
13404.0,190,1,217.81,2,1,1,At Risk
13405.0,51,6,1213.811,3,3,3,Champion
13406.0,405,2,568.92,1,2,2,Lost
13407.0,556,3,2244.7,1,2,4,Lost
13408.0,1,99,48502.922,4,4,4,Champion
13410.0,1,9,2201.96,4,4,3,Champion
13411.0,85,1,213.55,3,1,1,New Client
13412.0,597,1,487.34999999999997,1,1,2,Lost
13413.0,617,6,429.44,1,3,2,Lost
13414.0,111,6,2494.14,3,3,4,Champion
13415.0,450,4,800.67,1,3,2,Lost
13416.0,21,3,940.8000000000001,4,2,3,Loyal
13417.0,182,5,1264.66,2,3,3,At Risk
13418.0,38,30,11544.98,3,4,4,Champion
13419.0,41,1,221.06,3,1,1,New Client
13420.0,127,2,159.85,2,2,1,At Risk
13421.0,18,8,4103.12,4,4,4,Champion
13422.0,42,1,2626.3,3,1,4,New Client
13423.0,406,1,217.03,1,1,1,Lost
13424.0,427,1,572.77,1,1,2,Lost
13425.0,85,5,3403.63,3,3,4,Champion
13426.0,4,20,7577.12,4,4,4,Champion
13427.0,98,5,888.79,3,3,3,Champion
13428.0,492,2,281.51,1,2,1,Lost
13429.0,27,3,693.0,4,2,2,Loyal
13430.0,64,1,336.31,3,1,1,New Client
13431.0,45,8,3316.24,3,4,4,Champion
13432.0,549,2,439.1,1,2,2,Lost
13433.0,478,4,658.3199999999999,1,3,2,Lost
13434.0,52,5,1666.8600000000001,3,3,3,Champion
13435.0,1,8,4032.9300000000003,4,4,4,Champion
13437.0,2,6,2948.2400000000002,4,3,4,Champion
13438.0,524,1,46.5,1,1,1,Lost
13439.0,233,3,986.61,2,2,3,At Risk
13440.0,401,7,1295.25,1,4,3,Lost
13441.0,69,2,720.9,3,2,2,Loyal
13442.0,645,3,419.87,1,2,2,Lost
13443.0,426,6,1280.16,1,3,3,Lost
13444.0,352,2,631.6800000000001,2,2,2,At Risk
13445.0,603,1,241.89999999999998,1,1,1,Lost
13446.0,407,11,3881.89,1,4,4,Lost
13447.0,1,3,1129.14,4,2,3,Loyal
13448.0,58,12,8190.55,3,4,4,Champion
13449.0,1,1,291.88,4,1,1,New Client
13450.0,4,13,4120.04,4,4,4,Champion
13451.0,3,11,7190.92,4,4,4,Champion
13452.0,237,3,729.8,2,2,2,At Risk
13453.0,143,3,781.6899999999999,2,2,2,At Risk
13454.0,619,1,219.87,1,1,1,Lost
13455.0,2,6,2905.93,4,3,4,Champion
13456.0,41,4,1309.8200000000002,3,3,3,Champion
13457.0,666,2,148.22,1,2,1,Lost
13458.0,1,15,11374.75,4,4,4,Champion
13459.0,602,2,1160.4099999999999,1,2,3,Lost
13460.0,6,2,183.44,4,2,1,Loyal
13461.0,16,6,4160.0,4,3,4,Champion
13462.0,230,5,1153.85,2,3,3,At Risk
13464.0,36,6,3097.64,3,3,4,Champion
13465.0,424,2,931.12,1,2,3,Lost
13466.0,161,5,1013.35,2,3,3,At Risk
13467.0,13,1,782.46,4,1,2,New Client
13468.0,7,69,12974.14,4,4,4,Champion
13469.0,631,1,82.4,1,1,1,Lost
13470.0,77,2,165.0,3,2,1,Loyal
13471.0,25,1,941.67,4,1,3,New Client
13472.0,441,2,592.24,1,2,2,Lost
13473.0,38,8,2657.7599999999998,3,4,4,Champion
13474.0,214,3,663.79,2,2,2,At Risk
13475.0,169,4,1431.78,2,3,3,At Risk
13476.0,156,5,2061.4700000000003,2,3,3,At Risk
13477.0,15,11,2834.17,4,4,4,Champion
13478.0,447,5,2215.78,1,3,3,Lost
13479.0,178,4,851.37,2,3,3,At Risk
13480.0,394,2,627.82,1,2,2,Lost
13481.0,23,11,3830.84,4,4,4,Champion
13482.0,209,2,336.09,2,2,1,At Risk
13483.0,43,1,140.34,3,1,1,New Client
13484.0,218,3,790.72,2,2,2,At Risk
13485.0,211,11,3019.2200000000003,2,4,4,At Risk
13486.0,56,3,1122.41,3,2,3,Loyal
13487.0,35,5,846.87,3,3,2,Loyal
13488.0,21,22,14865.74,4,4,4,Champion
13489.0,83,4,449.52,3,3,2,Loyal
13490.0,632,1,154.25,1,1,1,Lost
13491.0,29,27,4566.56,3,4,4,Champion
13492.0,114,3,1269.84,3,2,3,Loyal
13493.0,252,2,618.63,2,2,2,At Risk
13494.0,289,1,316.26000000000005,2,1,1,At Risk
13495.0,13,9,5061.62,4,4,4,Champion
13496.0,337,1,501.01,2,1,2,At Risk
13497.0,260,6,1320.33,2,3,3,At Risk
13498.0,707,1,327.38,1,1,1,Lost
13499.0,7,4,937.47,4,3,3,Champion
13500.0,13,3,968.33,4,2,3,Loyal
13501.0,265,3,2885.11,2,2,4,At Risk
13502.0,252,4,677.66,2,3,2,At Risk
13503.0,49,6,1905.39,3,3,3,Champion
13504.0,42,1,295.93,3,1,1,New Client
13505.0,50,4,4393.63,3,3,4,Champion
13506.0,294,5,1639.2,2,3,3,At Risk
13507.0,75,3,2022.79,3,2,3,Loyal
13508.0,221,2,287.05,2,2,1,At Risk
13509.0,30,7,1016.62,3,4,3,Champion
13510.0,23,10,4216.43,4,4,4,Champion
13511.0,654,1,282.76,1,1,1,Lost
13512.0,238,4,713.39,2,3,2,At Risk
13513.0,104,3,824.59,3,2,2,Loyal
13514.0,51,4,815.9000000000001,3,3,2,Loyal
13515.0,50,6,1265.82,3,3,3,Champion
13516.0,50,3,916.26,3,2,3,Loyal
13517.0,37,3,2128.42,3,2,3,Loyal
13518.0,63,1,659.4399999999999,3,1,2,New Client
13519.0,55,2,343.21,3,2,2,Loyal
13520.0,36,11,6909.4,3,4,4,Champion
13522.0,8,1,125.80000000000001,4,1,1,New Client
13523.0,11,6,5101.52,4,3,4,Champion
13524.0,18,5,680.1800000000001,4,3,2,Loyal
13525.0,225,1,282.88,2,1,1,At Risk
13526.0,716,2,1182.0,1,2,3,Lost
13527.0,11,12,4683.74,4,4,4,Champion
13529.0,56,2,307.76,3,2,1,Loyal
13530.0,612,1,402.97999999999996,1,1,2,Lost
13531.0,182,6,1738.52,2,3,3,At Risk
13532.0,11,1,210.31,4,1,1,New Client
13533.0,160,3,270.79,2,2,1,At Risk
13534.0,10,34,7363.7,4,4,4,Champion
13535.0,380,1,89.5,1,1,1,Lost
13536.0,4,3,1497.9,4,2,3,Loyal
